refperiodid,freqcode,typecode,refyear,refmonth,reporteriso,reporterdesc,partneriso,partnerdesc,classificationcode,aggrlevel,isleaf,moscode,motcode,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
20080101,A,C,2008,52,BRA,Brazil,USA,USA,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,27236708033.0,25842446563.0,27236708033.0,False
20080101,A,C,2008,52,AUS,Australia,ZAF,South Africa,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1412114948.0,1412114948.0,True
20080101,A,C,2008,52,BRA,Brazil,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1804057252.0,1744750221.0,1804057252.0,False
20080101,A,C,2008,52,BEL,Belgium,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,57559867565.0,57559867565.0,True
20080101,A,C,2008,52,BRA,Brazil,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1533673433.0,1477019760.0,1533673433.0,False
20080101,A,C,2008,52,BRA,Brazil,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9982184794.0,9982184794.0,False
20080101,A,C,2008,52,AUS,Australia,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,734571.0,734571.0,True
20080101,A,C,2008,52,AUS,Australia,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,34738091.0,34738091.0,True
20080101,A,C,2008,52,BEL,Belgium,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,159156137.0,0.0,159156137.0,True
20080101,A,C,2008,52,BEL,Belgium,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1224369542.0,1224369542.0,True
20080101,A,C,2008,52,BRA,Brazil,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,6875821828.0,6764810547.0,6875821828.0,False
20080101,A,C,2008,52,BRA,Brazil,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1534740336.0,1534740336.0,False
20080101,A,C,2008,52,AUS,Australia,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,541909781.0,541909781.0,True
20080101,A,C,2008,52,AUS,Australia,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,933774255.0,933774255.0,True
20080101,A,C,2008,52,BEL,Belgium,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,8097970362.0,0.0,8097970362.0,True
20080101,A,C,2008,52,BEL,Belgium,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5345726482.0,5345726482.0,True
20080101,A,C,2008,52,BRA,Brazil,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3542340086.0,3332323933.0,3542340086.0,False
20080101,A,C,2008,52,BRA,Brazil,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4631438845.0,4631438845.0,False
20080101,A,C,2008,52,AUS,Australia,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,823690981.0,823690981.0,True
20080101,A,C,2008,52,AUS,Australia,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2099449161.0,2099449161.0,True
20080101,A,C,2008,52,BEL,Belgium,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,955776558.0,955776558.0,True
20080101,A,C,2008,52,BEL,Belgium,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1861210029.0,0.0,1861210029.0,True
20080101,A,C,2008,52,AUS,Australia,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5154094662.0,5154094662.0,True
20080101,A,C,2008,52,AUS,Australia,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,14230994422.0,14230994422.0,True
20080101,A,C,2008,52,BRA,Brazil,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1101862198.0,1101862198.0,False
20080101,A,C,2008,52,BRA,Brazil,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3742698616.0,3557907685.0,3742698616.0,False
20080101,A,C,2008,52,BRA,Brazil,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1470340002.0,1470340002.0,False
20080101,A,C,2008,52,BEL,Belgium,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7358569973.0,7358569973.0,True
20080101,A,C,2008,52,AUS,Australia,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,11379978107.0,11379978107.0,True
20080101,A,C,2008,52,AUS,Australia,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1642097643.0,1642097643.0,True
20080101,A,C,2008,52,BRA,Brazil,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2560750168.0,2560750168.0,False
20080101,A,C,2008,52,BRA,Brazil,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2971500553.0,2910237243.0,2971500553.0,False
20080101,A,C,2008,52,BEL,Belgium,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1611185937.0,1611185937.0,True
20080101,A,C,2008,52,BEL,Belgium,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1466005999.0,0.0,1466005999.0,True
20080101,A,C,2008,52,BEL,Belgium,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5551026728.0,0.0,5551026728.0,True
20080101,A,C,2008,52,FRA,France,GBR,United Kingdom,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,33670661862.0,0.0,33670661862.0,True
20080101,A,C,2008,52,BEL,Belgium,AUS,Australia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1665749816.0,0.0,1665749816.0,True
20080101,A,C,2008,52,FRA,France,USA,USA,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,38295740997.0,0.0,38295740997.0,True
20080101,A,C,2008,52,ITA,Italy,MEX,Mexico,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,853748176.124,0.0,853748176.124,False
20080101,A,C,2008,52,ITA,Italy,MEX,Mexico,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4157871028.524,4157871028.524,False
20080101,A,C,2008,52,JPN,Japan,MEX,Mexico,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3812946490.0,0.0,3812946490.0,True
20080101,A,C,2008,52,JPN,Japan,MEX,Mexico,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9948898621.0,9948898621.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,MEX,Mexico,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1049283647.0,0.0,1049283647.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,MEX,Mexico,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9089948789.0,9089948789.0,True
20080101,A,C,2008,52,ITA,Italy,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,30178013061.885,0.0,30178013061.885,False
20080101,A,C,2008,52,ITA,Italy,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,12763665639.979,12763665639.979,False
20080101,A,C,2008,52,JPN,Japan,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3822934514.0,0.0,3822934514.0,True
20080101,A,C,2008,52,JPN,Japan,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,21075283154.0,21075283154.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3239607852.0,0.0,3239607852.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6405585545.0,6405585545.0,True
20080101,A,C,2008,52,MEX,Mexico,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,4183574005.0,4183574005.0,True
20080101,A,C,2008,52,MEX,Mexico,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2487679896.0,2487679896.0,True
20080101,A,C,2008,52,MEX,Mexico,KOR,Rep. of Korea,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,537604719.0,537604719.0,True
20080101,A,C,2008,52,ITA,Italy,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1607658434.854,0.0,1607658434.854,False
20080101,A,C,2008,52,JPN,Japan,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1770598315.0,0.0,1770598315.0,True
20080101,A,C,2008,52,JPN,Japan,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,927033295.0,927033295.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,109428174.0,0.0,109428174.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2535988552.0,2535988552.0,True
20080101,A,C,2008,52,MEX,Mexico,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,444515106.0,444515106.0,True
20080101,A,C,2008,52,MEX,Mexico,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,22156431.0,22156431.0,True
20080101,A,C,2008,52,ITA,Italy,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,23662623019.547,0.0,23662623019.547,False
20080101,A,C,2008,52,ITA,Italy,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,15395628564.85,15395628564.85,False
20080101,A,C,2008,52,JPN,Japan,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,13417764905.0,0.0,13417764905.0,True
20080101,A,C,2008,52,JPN,Japan,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,16534097871.0,16534097871.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,8340054751.0,0.0,8340054751.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9747956810.0,9747956810.0,True
20080101,A,C,2008,52,MEX,Mexico,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,821267610.0,821267610.0,True
20080101,A,C,2008,52,MEX,Mexico,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,116015742.0,116015742.0,True
20080101,A,C,2008,52,ITA,Italy,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1143534085.591,1143534085.591,False
20080101,A,C,2008,52,MEX,Mexico,KOR,Rep. of Korea,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,13527288227.0,13527288227.0,True
20080101,A,C,2008,52,JPN,Japan,KOR,Rep. of Korea,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,59492555213.0,59492555213.0,True
20080101,A,C,2008,52,JPN,Japan,KOR,Rep. of Korea,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,29475955878.0,0.0,29475955878.0,True
20080101,A,C,2008,52,MEX,Mexico,FRA,France,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,531009702.0,531009702.0,True
20080101,A,C,2008,52,ITA,Italy,DEU,Germany,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,89988895568.965,0.0,89988895568.965,False
20080101,A,C,2008,52,ITA,Italy,DEU,Germany,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,69285481201.806,69285481201.806,False
20080101,A,C,2008,52,JPN,Japan,DEU,Germany,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,20852098009.0,0.0,20852098009.0,True
20080101,A,C,2008,52,JPN,Japan,DEU,Germany,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,23955460877.0,23955460877.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,DEU,Germany,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,14769086614.0,0.0,14769086614.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,DEU,Germany,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10522590534.0,10522590534.0,True
20080101,A,C,2008,52,MEX,Mexico,DEU,Germany,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,12605734177.0,12605734177.0,True
20080101,A,C,2008,52,MEX,Mexico,DEU,Germany,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4998081547.0,4998081547.0,True
20080101,A,C,2008,52,ITA,Italy,HKG,"China, Hong Kong SAR",H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,613431183.15,0.0,613431183.15,False
20080101,A,C,2008,52,ITA,Italy,HKG,"China, Hong Kong SAR",H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4758377634.428,4758377634.428,False
20080101,A,C,2008,52,JPN,Japan,HKG,"China, Hong Kong SAR",H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1557905157.0,0.0,1557905157.0,True
20080101,A,C,2008,52,JPN,Japan,HKG,"China, Hong Kong SAR",H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,40294052160.0,40294052160.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,HKG,"China, Hong Kong SAR",H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2222672467.0,0.0,2222672467.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,HKG,"China, Hong Kong SAR",H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,19771220807.0,19771220807.0,True
20080101,A,C,2008,52,MEX,Mexico,HKG,"China, Hong Kong SAR",H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,532822206.0,532822206.0,True
20080101,A,C,2008,52,MEX,Mexico,HKG,"China, Hong Kong SAR",H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,395944378.0,395944378.0,True
20080101,A,C,2008,52,ITA,Italy,KOR,Rep. of Korea,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3814272164.419,3814272164.419,False
20080101,A,C,2008,52,ITA,Italy,KOR,Rep. of Korea,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4470651842.376,0.0,4470651842.376,False
20080101,A,C,2008,52,MEX,Mexico,JPN,Japan,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2045908439.0,2045908439.0,True
20080101,A,C,2008,52,MEX,Mexico,JPN,Japan,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,16282453585.0,16282453585.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,JPN,Japan,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,28252422582.0,28252422582.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,JPN,Japan,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,60956291440.0,0.0,60956291440.0,True
20080101,A,C,2008,52,ITA,Italy,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,6290242541.447,0.0,6290242541.447,False
20080101,A,C,2008,52,ITA,Italy,JPN,Japan,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6251746073.502,6251746073.502,False
20080101,A,C,2008,52,MEX,Mexico,ITA,Italy,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,587164175.0,587164175.0,True
20080101,A,C,2008,52,MEX,Mexico,ITA,Italy,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,5219285879.0,5219285879.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,ITA,Italy,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3545580244.0,3545580244.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,ITA,Italy,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4151373385.0,0.0,4151373385.0,True
20080101,A,C,2008,52,JPN,Japan,ITA,Italy,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6804703697.0,6804703697.0,True
20080101,A,C,2008,52,JPN,Japan,ITA,Italy,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7962315340.0,0.0,7962315340.0,True
20080101,A,C,2008,52,ITA,Italy,JPN,Japan,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7380160431.475,0.0,7380160431.475,False
20080101,A,C,2008,52,ITA,Italy,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4878202646.044,4878202646.044,False
20080101,A,C,2008,52,JPN,Japan,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,51116474051.0,0.0,51116474051.0,True
20080101,A,C,2008,52,JPN,Japan,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7850441316.0,7850441316.0,True
20080101,A,C,2008,52,MEX,Mexico,ESP,Spain,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4232898222.0,4232898222.0,True
20080101,A,C,2008,52,ITA,Italy,CHE,Switzerland,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,16651599809.663,0.0,16651599809.663,False
20080101,A,C,2008,52,ITA,Italy,CHE,Switzerland,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,21282949761.374,21282949761.374,False
20080101,A,C,2008,52,JPN,Japan,CHE,Switzerland,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,6422374044.0,0.0,6422374044.0,True
20080101,A,C,2008,52,JPN,Japan,CHE,Switzerland,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4339573225.0,4339573225.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,CHE,Switzerland,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1913570770.0,0.0,1913570770.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,CHE,Switzerland,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,402646710.0,402646710.0,True
20080101,A,C,2008,52,MEX,Mexico,CHE,Switzerland,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1440489948.0,1440489948.0,True
20080101,A,C,2008,52,MEX,Mexico,CHE,Switzerland,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,601952476.0,601952476.0,True
20080101,A,C,2008,52,ITA,Italy,ARE,United Arab Emirates,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,668303037.265,0.0,668303037.265,False
20080101,A,C,2008,52,ITA,Italy,ARE,United Arab Emirates,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7774601157.452,7774601157.452,False
20080101,A,C,2008,52,JPN,Japan,ARE,United Arab Emirates,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,47052340646.0,0.0,47052340646.0,True
20080101,A,C,2008,52,JPN,Japan,ARE,United Arab Emirates,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10842324622.0,10842324622.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,ARE,United Arab Emirates,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,19248495359.0,0.0,19248495359.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,ARE,United Arab Emirates,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5748540176.0,5748540176.0,True
20080101,A,C,2008,52,MEX,Mexico,ARE,United Arab Emirates,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,84181946.0,84181946.0,True
20080101,A,C,2008,52,MEX,Mexico,ARE,United Arab Emirates,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,201987574.0,201987574.0,True
20080101,A,C,2008,52,FRA,France,GBR,United Kingdom,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,46710234293.0,46710234293.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,USA,USA,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,38555952398.0,0.0,38555952398.0,True
20080101,A,C,2008,52,JPN,Japan,USA,USA,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,138704955171.0,138704955171.0,True
20080101,A,C,2008,52,JPN,Japan,USA,USA,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,78937218521.0,0.0,78937218521.0,True
20080101,A,C,2008,52,ITA,Italy,USA,USA,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,33873739018.512,33873739018.512,False
20080101,A,C,2008,52,ITA,Italy,USA,USA,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,17210835759.535,0.0,17210835759.535,False
20080101,A,C,2008,52,MEX,Mexico,ESP,Spain,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,4055841862.0,4055841862.0,True
20080101,A,C,2008,52,MEX,Mexico,GBR,United Kingdom,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1749340009.0,1749340009.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,GBR,United Kingdom,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5936115253.0,5936115253.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,GBR,United Kingdom,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3637053210.0,0.0,3637053210.0,True
20080101,A,C,2008,52,JPN,Japan,GBR,United Kingdom,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,16463761777.0,16463761777.0,True
20080101,A,C,2008,52,JPN,Japan,GBR,United Kingdom,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7473342157.0,0.0,7473342157.0,True
20080101,A,C,2008,52,ITA,Italy,GBR,United Kingdom,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,28424578080.198,28424578080.198,False
20080101,A,C,2008,52,ITA,Italy,GBR,United Kingdom,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,17495837553.015,0.0,17495837553.015,False
20080101,A,C,2008,52,MEX,Mexico,GBR,United Kingdom,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,2595531923.0,2595531923.0,True
20080101,A,C,2008,52,MEX,Mexico,FRA,France,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,3517281074.0,3517281074.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,ESP,Spain,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3192485564.0,3192485564.0,True
20080101,A,C,2008,52,JPN,Japan,ESP,Spain,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4450050741.0,4450050741.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,33781495173.0,0.0,33781495173.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5253426432.0,5253426432.0,True
20080101,A,C,2008,52,MEX,Mexico,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,588714741.0,588714741.0,True
20080101,A,C,2008,52,MEX,Mexico,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,156772338.0,156772338.0,True
20080101,A,C,2008,52,ITA,Italy,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5043657741.818,0.0,5043657741.818,False
20080101,A,C,2008,52,ITA,Italy,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4544302368.399,4544302368.399,False
20080101,A,C,2008,52,JPN,Japan,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5256077919.0,0.0,5256077919.0,True
20080101,A,C,2008,52,JPN,Japan,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7895493337.0,7895493337.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,6581241185.0,0.0,6581241185.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,8977063366.0,8977063366.0,True
20080101,A,C,2008,52,MEX,Mexico,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1360595057.0,1360595057.0,True
20080101,A,C,2008,52,MEX,Mexico,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1559113267.0,1559113267.0,True
20080101,A,C,2008,52,ITA,Italy,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,350099730.631,0.0,350099730.631,False
20080101,A,C,2008,52,ITA,Italy,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2528219574.945,2528219574.945,False
20080101,A,C,2008,52,JPN,Japan,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7886221708.0,0.0,7886221708.0,True
20080101,A,C,2008,52,JPN,Japan,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,26596576621.0,26596576621.0,True
20080101,A,C,2008,52,KOR,Rep. of Korea,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,8361727556.0,0.0,8361727556.0,True
20080101,A,C,2008,52,JPN,Japan,ESP,Spain,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2503835099.0,0.0,2503835099.0,True
20080101,A,C,2008,52,ITA,Italy,ESP,Spain,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,35479268673.754,35479268673.754,False
20080101,A,C,2008,52,ITA,Italy,ESP,Spain,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,24463802949.814,0.0,24463802949.814,False
20080101,A,C,2008,52,MEX,Mexico,ZAF,South Africa,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,193455297.0,193455297.0,True
