typecode,refyear,reporteriso,reporterdesc,partneriso,partnerdesc,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
C,2014,HKG,"China, Hong Kong SAR",SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,840567192,840567192,True
C,2014,DEU,Germany,IND,India,M,TOTAL,All Commodities,0.0,0.0,9597572005,0,9597572005,False
C,2014,DEU,Germany,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,11885134275,11885134275,False
C,2014,HKG,"China, Hong Kong SAR",NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,6096961339,6096961339,True
C,2014,HKG,"China, Hong Kong SAR",ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,7073283454,0,7073283454,True
C,2014,DEU,Germany,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,71564794555,71564794555,False
C,2014,DEU,Germany,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,64116164389,0,64116164389,False
C,2014,FRA,France,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,40208880272,40208880272,True
C,2014,FRA,France,USA,USA,M,TOTAL,All Commodities,0.0,0.0,41858288400,0,41858288400,True
C,2014,FRA,France,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,36382467218,36382467218,True
C,2014,DEU,Germany,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,2390342582,0,2390342582,False
C,2014,DEU,Germany,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,10395622995,10395622995,False
C,2014,HKG,"China, Hong Kong SAR",AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,8403991223,0,8403991223,True
C,2014,HKG,"China, Hong Kong SAR",AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,4470236724,4470236724,True
C,2014,DEU,Germany,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,51025158797,0,51025158797,False
C,2014,DEU,Germany,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,55474865011,55474865011,False
C,2014,HKG,"China, Hong Kong SAR",BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,3891688738,0,3891688738,True
C,2014,HKG,"China, Hong Kong SAR",BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,3147692683,3147692683,True
C,2014,DEU,Germany,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,11937091474,0,11937091474,False
C,2014,DEU,Germany,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,13945734803,13945734803,False
C,2014,HKG,"China, Hong Kong SAR",BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,3247115427,0,3247115427,True
C,2014,HKG,"China, Hong Kong SAR",BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,1873981551,1873981551,True
C,2014,DEU,Germany,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,4819134586,0,4819134586,False
C,2014,DEU,Germany,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,11624787093,11624787093,False
C,2014,DEU,Germany,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,7870978523,7870978523,False
C,2014,DEU,Germany,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,2044091037,0,2044091037,False
C,2014,HKG,"China, Hong Kong SAR",DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,9367969973,9367969973,True
C,2014,HKG,"China, Hong Kong SAR",DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,7593832281,0,7593832281,True
C,2014,HKG,"China, Hong Kong SAR",FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,5117171573,5117171573,True
C,2014,HKG,"China, Hong Kong SAR",FRA,France,M,TOTAL,All Commodities,0.0,0.0,5689245913,0,5689245913,True
C,2014,HKG,"China, Hong Kong SAR",IND,India,M,TOTAL,All Commodities,0.0,0.0,12418217913,0,12418217913,True
C,2014,DEU,Germany,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,133478427064,133478427064,False
C,2014,HKG,"China, Hong Kong SAR",CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,300429691146,300429691146,True
C,2014,HKG,"China, Hong Kong SAR",CHN,China,M,TOTAL,All Commodities,0.0,0.0,268260873857,0,268260873857,True
C,2014,DEU,Germany,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,99201359657,99201359657,False
C,2014,DEU,Germany,CHN,China,M,TOTAL,All Commodities,0.0,0.0,107580164021,0,107580164021,False
C,2014,HKG,"China, Hong Kong SAR",CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,2924071412,2924071412,True
C,2014,HKG,"China, Hong Kong SAR",CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,3678031916,0,3678031916,True
C,2014,DEU,Germany,FRA,France,M,TOTAL,All Commodities,0.0,0.0,88572012499,0,88572012499,False
C,2014,ITA,Italy,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,55781498787,55781498787,False
C,2014,HKG,"China, Hong Kong SAR",IND,India,X,TOTAL,All Commodities,0.0,0.0,0,13015339659,13015339659,True
C,2014,DEU,Germany,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,8423815837,8423815837,False
C,2014,ITA,Italy,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,17519806111,17519806111,False
C,2014,JPN,Japan,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,2523377823,0,2523377823,True
C,2014,JPN,Japan,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,5541324300,5541324300,True
C,2014,KOR,Rep. of Korea,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,1834794609,0,1834794609,True
C,2014,KOR,Rep. of Korea,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,2454750285,2454750285,True
C,2014,MEX,Mexico,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,0,924424539,924424539,False
C,2014,MEX,Mexico,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,1607842194,1607842194,False
C,2014,ITA,Italy,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,4118219645,0,4118219645,False
C,2014,ITA,Italy,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,6228156371,6228156371,False
C,2014,JPN,Japan,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,9685505638,0,9685505638,True
C,2014,JPN,Japan,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,4724517378,4724517378,True
C,2014,KOR,Rep. of Korea,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,4906053433,0,4906053433,True
C,2014,KOR,Rep. of Korea,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,8921816922,8921816922,True
C,2014,MEX,Mexico,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,0,4470301762,4470301762,False
C,2014,MEX,Mexico,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,4718980887,4718980887,False
C,2014,ITA,Italy,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,3301106994,0,3301106994,False
C,2014,ITA,Italy,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,4109317917,4109317917,False
C,2014,MEX,Mexico,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,5951529064,5951529064,False
C,2014,MEX,Mexico,CHN,China,M,TOTAL,All Commodities,0.0,0.0,0,66257292502,66257292502,False
C,2014,KOR,Rep. of Korea,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,145327703795,145327703795,True
C,2014,KOR,Rep. of Korea,CHN,China,M,TOTAL,All Commodities,0.0,0.0,90071153077,0,90071153077,True
C,2014,JPN,Japan,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,126361385613,126361385613,True
C,2014,JPN,Japan,CHN,China,M,TOTAL,All Commodities,0.0,0.0,181294159255,0,181294159255,True
C,2014,ITA,Italy,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,20031815968,0,20031815968,False
C,2014,ITA,Italy,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,13931560636,13931560636,False
C,2014,MEX,Mexico,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,10689971008,10689971008,False
C,2014,MEX,Mexico,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,0,10044577865,10044577865,False
C,2014,KOR,Rep. of Korea,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,4921481989,4921481989,True
C,2014,KOR,Rep. of Korea,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,5442722754,0,5442722754,True
C,2014,JPN,Japan,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,7986542096,7986542096,True
C,2014,JPN,Japan,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,11250090632,0,11250090632,True
C,2014,ITA,Italy,CHN,China,M,TOTAL,All Commodities,0.0,0.0,33305149268,0,33305149268,False
C,2014,DEU,Germany,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,6691703471,0,6691703471,False
C,2014,MEX,Mexico,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,811324761,811324761,False
C,2014,KOR,Rep. of Korea,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,10308812162,10308812162,True
C,2014,HKG,"China, Hong Kong SAR",SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,34930539447,0,34930539447,True
C,2014,HKG,"China, Hong Kong SAR",SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,8122521963,8122521963,True
C,2014,DEU,Germany,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,5980960999,0,5980960999,False
C,2014,DEU,Germany,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,11127906648,11127906648,False
C,2014,HKG,"China, Hong Kong SAR",ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,4935367591,0,4935367591,True
C,2014,HKG,"China, Hong Kong SAR",ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,956262493,956262493,True
C,2014,DEU,Germany,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,32956431772,0,32956431772,False
C,2014,DEU,Germany,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,46242248891,46242248891,False
C,2014,HKG,"China, Hong Kong SAR",ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,1023388116,0,1023388116,True
C,2014,HKG,"China, Hong Kong SAR",ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,1993773932,1993773932,True
C,2014,DEU,Germany,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,53867784985,0,53867784985,False
C,2014,DEU,Germany,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,62606692228,62606692228,False
C,2014,HKG,"China, Hong Kong SAR",CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,23908602358,0,23908602358,True
C,2014,HKG,"China, Hong Kong SAR",CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,4456963279,4456963279,True
C,2014,MEX,Mexico,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,0,549278326,549278326,False
C,2014,DEU,Germany,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,1066835007,0,1066835007,False
C,2014,HKG,"China, Hong Kong SAR",ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,4489687133,0,4489687133,True
C,2014,KOR,Rep. of Korea,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,20441084447,0,20441084447,True
C,2014,JPN,Japan,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,14176008515,14176008515,True
C,2014,JPN,Japan,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,48117721953,0,48117721953,True
C,2014,ITA,Italy,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,4780638394,4780638394,False
C,2014,ITA,Italy,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,677991397,0,677991397,False
C,2014,HKG,"China, Hong Kong SAR",USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,44151112119,44151112119,True
C,2014,DEU,Germany,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,15225055536,15225055536,False
C,2014,HKG,"China, Hong Kong SAR",USA,USA,M,TOTAL,All Commodities,0.0,0.0,35056883728,0,35056883728,True
C,2014,DEU,Germany,USA,USA,M,TOTAL,All Commodities,0.0,0.0,67526624079,0,67526624079,False
C,2014,HKG,"China, Hong Kong SAR",GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,7232363381,7232363381,True
C,2014,HKG,"China, Hong Kong SAR",GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,10682755838,0,10682755838,True
C,2014,DEU,Germany,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,104888479814,104888479814,False
C,2014,DEU,Germany,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,50626648084,0,50626648084,False
C,2014,HKG,"China, Hong Kong SAR",ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,6605923300,6605923300,True
C,2014,DEU,Germany,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,127776386925,127776386925,False
C,2014,GBR,United Kingdom,USA,USA,M,TOTAL,All Commodities,0.0,0.0,58616731981,0,58616731981,True
C,2015,GBR,United Kingdom,USA,USA,M,TOTAL,All Commodities,0.0,0.0,58066453965,0,58066453965,True
C,2015,USA,USA,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,56103379996,56103379996,True
C,2015,BEL,Belgium,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,659212103,0,659212103,False
C,2015,SAU,Saudi Arabia,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,5016525824,0,5016525824,False
C,2015,SAU,Saudi Arabia,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,645943871,645943871,False
C,2015,NLD,Netherlands,USA,USA,M,TOTAL,All Commodities,0.0,0.0,33340106840,0,33340106840,False
C,2015,NLD,Netherlands,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,20000755169,20000755169,False
C,2015,NGA,Nigeria,USA,USA,M,TOTAL,All Commodities,0.0,0.0,2957794999,0,2957794999,False
C,2015,NGA,Nigeria,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,1741607736,1741607736,False
C,2015,RUS,Russian Federation,USA,USA,M,TOTAL,All Commodities,0.0,0.0,11489698339,0,11489698339,True
C,2015,RUS,Russian Federation,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,8393104754,8393104754,True
C,2015,SAU,Saudi Arabia,USA,USA,M,TOTAL,All Commodities,0.0,0.0,23968679991,0,23968679991,False
C,2015,SAU,Saudi Arabia,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,1761886377,1761886377,False
C,2015,IND,India,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,9411865326,0,9411865326,True
C,2015,IND,India,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,3252811470,3252811470,True
C,2015,SGP,Singapore,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,5140113724,0,5140113724,False
C,2015,SGP,Singapore,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,11537251211,11537251211,False
C,2015,RUS,Russian Federation,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,4523691788,4523691788,True
C,2015,ZAF,South Africa,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,0,959341993,959341993,False
C,2015,IND,India,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,8337646131,0,8337646131,True
C,2015,IND,India,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,5005521153,5005521153,True
C,2015,SGP,Singapore,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,1330780850,0,1330780850,False
C,2015,SGP,Singapore,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,5126887568,5126887568,False
C,2015,ZAF,South Africa,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,0,1000959964,1000959964,False
C,2015,ZAF,South Africa,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,2302862918,2302862918,False
C,2015,IND,India,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,4107796561,0,4107796561,True
C,2015,IND,India,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,3099148015,3099148015,True
C,2015,SGP,Singapore,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,1419710866,0,1419710866,False
C,2015,SGP,Singapore,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,1144664600,1144664600,False
C,2015,ZAF,South Africa,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,0,1392965489,1392965489,False
C,2015,ZAF,South Africa,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,614170521,614170521,False
C,2015,IND,India,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,3844145209,0,3844145209,True
C,2015,IND,India,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,2081218738,2081218738,True
C,2015,ZAF,South Africa,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,849484478,849484478,False
C,2015,RUS,Russian Federation,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,3700077703,0,3700077703,True
C,2015,NGA,Nigeria,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,2094477764,2094477764,False
C,2015,NGA,Nigeria,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,1438553811,0,1438553811,False
C,2015,NGA,Nigeria,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,2645692102,2645692102,False
C,2015,RUS,Russian Federation,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,585132473,0,585132473,True
C,2015,RUS,Russian Federation,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,274310307,274310307,True
C,2015,SAU,Saudi Arabia,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,1220008881,0,1220008881,False
C,2015,SAU,Saudi Arabia,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,425039977,425039977,False
C,2015,NLD,Netherlands,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,7555567360,0,7555567360,False
C,2015,NLD,Netherlands,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,13537337952,13537337952,False
C,2015,NGA,Nigeria,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,707790307,0,707790307,False
C,2015,NGA,Nigeria,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,4589041487,4589041487,False
C,2015,RUS,Russian Federation,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,2738262650,0,2738262650,True
C,2015,RUS,Russian Federation,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,2679579153,2679579153,True
C,2015,SAU,Saudi Arabia,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,2558052181,0,2558052181,False
C,2015,SAU,Saudi Arabia,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,634436667,634436667,False
C,2015,NLD,Netherlands,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,2490581335,0,2490581335,False
C,2015,NLD,Netherlands,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,6154921492,6154921492,False
C,2015,NGA,Nigeria,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,161681146,0,161681146,False
C,2015,NGA,Nigeria,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,153906303,153906303,False
C,2015,NLD,Netherlands,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,40459469114,40459469114,False
C,2015,NLD,Netherlands,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,22798690990,0,22798690990,False
C,2015,SAU,Saudi Arabia,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,7076150155,7076150155,False
C,2015,SAU,Saudi Arabia,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,8876005181,0,8876005181,False
C,2015,RUS,Russian Federation,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,976104677,976104677,True
C,2015,RUS,Russian Federation,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,162393998,0,162393998,True
C,2015,SGP,Singapore,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,1338598058,0,1338598058,False
C,2015,NGA,Nigeria,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,63942574,63942574,False
C,2015,NLD,Netherlands,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,3137449704,3137449704,False
C,2015,NLD,Netherlands,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,944085620,0,944085620,False
C,2015,SAU,Saudi Arabia,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,113078221,113078221,False
C,2015,SAU,Saudi Arabia,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,4089649771,0,4089649771,False
C,2015,RUS,Russian Federation,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,2542571433,2542571433,True
C,2015,RUS,Russian Federation,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,1994692908,0,1994692908,True
C,2015,NGA,Nigeria,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,505296510,0,505296510,False
C,2015,SGP,Singapore,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,748270476,748270476,False
C,2015,ZAF,South Africa,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,0,455019633,455019633,False
C,2015,ZAF,South Africa,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,413295353,413295353,False
C,2015,ZAF,South Africa,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,3983559873,3983559873,False
C,2015,IND,India,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,13087658362,0,13087658362,True
C,2015,IND,India,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,3609633383,3609633383,True
C,2015,SGP,Singapore,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,18313898214,0,18313898214,False
C,2015,SGP,Singapore,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,14484028041,14484028041,False
C,2015,ZAF,South Africa,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,0,1284795626,1284795626,False
C,2015,ZAF,South Africa,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,1084556068,1084556068,False
C,2015,IND,India,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,2726965352,0,2726965352,True
C,2015,IND,India,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,2768297735,2768297735,True
C,2015,SGP,Singapore,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,1927732746,0,1927732746,False
C,2015,SGP,Singapore,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,1429774114,1429774114,False
C,2015,ZAF,South Africa,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,0,526472750,526472750,False
C,2015,ZAF,South Africa,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,112380063,112380063,False
C,2015,IND,India,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,1935723644,0,1935723644,True
C,2015,IND,India,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,4876540249,4876540249,True
C,2015,SGP,Singapore,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,4101235108,0,4101235108,False
C,2015,SGP,Singapore,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,6196904090,6196904090,False
C,2015,ZAF,South Africa,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,290922897,290922897,False
C,2015,ZAF,South Africa,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,0,483572955,483572955,False
C,2015,SGP,Singapore,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,440381365,440381365,False
C,2015,SGP,Singapore,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,5172925166,0,5172925166,False
C,2015,IND,India,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,1611893266,1611893266,True
C,2015,IND,India,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,4527090538,0,4527090538,True
C,2015,ZAF,South Africa,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,0,3128292874,3128292874,False
C,2015,ZAF,South Africa,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,650816350,650816350,False
C,2015,SGP,Singapore,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,210925041,210925041,False
C,2015,SGP,Singapore,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,15337578,0,15337578,False
C,2015,IND,India,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,2286610727,2286610727,True
C,2015,IND,India,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,10233803270,0,10233803270,True
C,2015,ZAF,South Africa,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,1983407303,1983407303,False
C,2015,ZAF,South Africa,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,0,1256468967,1256468967,False
C,2015,ZAF,South Africa,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,0,3022027265,3022027265,False
C,2015,NGA,Nigeria,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,587405412,0,587405412,False
C,2015,SGP,Singapore,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,15287522306,15287522306,False
C,2015,IND,India,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,4529718159,4529718159,True
C,2015,IND,India,CHN,China,M,TOTAL,All Commodities,0.0,0.0,61604426747,0,61604426747,True
C,2015,IND,India,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,9576578798,9576578798,True
C,2015,SGP,Singapore,CHN,China,M,TOTAL,All Commodities,0.0,0.0,42146576849,0,42146576849,False
C,2015,SGP,Singapore,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,51421808635,51421808635,False
C,2015,ZAF,South Africa,CHN,China,M,TOTAL,All Commodities,0.0,0.0,0,15628613263,15628613263,False
C,2015,ZAF,South Africa,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,7399170392,7399170392,False
C,2015,IND,India,FRA,France,M,TOTAL,All Commodities,0.0,0.0,3195305521,0,3195305521,True
C,2015,IND,India,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,4819482434,4819482434,True
C,2015,SGP,Singapore,FRA,France,M,TOTAL,All Commodities,0.0,0.0,7305945045,0,7305945045,False
C,2015,SGP,Singapore,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,3379993420,3379993420,False
C,2015,ZAF,South Africa,FRA,France,M,TOTAL,All Commodities,0.0,0.0,0,1922016750,1922016750,False
C,2015,ZAF,South Africa,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,748606569,748606569,False
